X	Y	Elevation
45	23	0.24
46	23	0.24
47	23	0.24
48	23	0.24
49	23	0.24
50	23	0.24
51	23	0.24
52	23	0.24
53	23	0.24
54	23	0.24
55	23	0.24
56	23	0.24
57	23	0.24
58	23	0.24
59	23	0.24
60	23	0.24
61	23	0.24
62	23	0.24
63	23	0.24
64	23	0.24
65	23	0.24
66	23	0.24
67	23	0.24
68	23	0.24
69	23	0.24
70	23	0.24
71	23	0.24
72	23	0.24
73	23	0.24
74	23	0.24
75	23	0.24
76	23	0.24
77	23	0.24
78	23	0.24
79	23	0.24
80	23	0.24
81	23	0.24
82	23	0.24
83	23	0.24
84	23	0.24
85	23	0.24
86	23	0.24
87	23	0.24
88	23	0.24
89	23	0.24
90	23	0.24
91	23	0.24
92	23	0.24
93	23	0.24
94	23	0.24
95	23	0.24
96	23	0.24
97	23	0.24
98	23	0.24
99	23	0.24
100	23	0.24
101	23	0.24
102	23	0.24
103	23	0.24
104	23	0.24
105	23	0.24
106	23	0.24
107	23	0.24
108	23	0.24
109	23	0.24
110	23	0.24
111	23	0.24
112	23	0.24
113	23	0.24
114	23	0.24
115	23	0.24
116	23	0.24
117	23	0.24
118	23	0.24
119	23	0.24
120	23	0.24
121	23	0.24
122	23	0.24
123	23	0.24
124	23	0.24
125	23	0.24
126	23	0.24
127	23	0.24
128	23	0.24
129	23	0.24
130	23	0.24
131	23	0.24
132	23	0.24
133	23	0.24
134	23	0.24
135	23	0.24
136	23	0.24
137	23	0.24
138	23	0.24
139	23	0.24
140	23	0.24
141	23	0.24
142	23	0.24
143	23	0.24
144	23	0.24
145	23	0.24
146	23	0.24
147	23	0.24
148	23	0.24
149	23	0.24
0	24	0.25
1	24	0.25
2	24	0.25
3	24	0.25
4	24	0.25
5	24	0.25
6	24	0.25
7	24	0.25
8	24	0.25
9	24	0.25
10	24	0.25
11	24	0.25
12	24	0.25
13	24	0.25
14	24	0.25
15	24	0.25
16	24	0.25
17	24	0.25
18	24	0.25
19	24	0.25
20	24	0.25
21	24	0.25
22	24	0.25
23	24	0.25
24	24	0.25
25	24	0.25
26	24	0.25
27	24	0.25
28	24	0.25
29	24	0.25
30	24	0.25
31	24	0.25
32	24	0.25
33	24	0.25
34	24	0.25
35	24	0.25
36	24	0.25
37	24	0.25
38	24	0.25
39	24	0.25
40	24	0.25
41	24	0.25
42	24	0.25
43	24	0.25
44	24	0.25
45	24	0.25
46	24	0.25
47	24	0.25
48	24	0.25
49	24	0.25
50	24	0.25
51	24	0.25
52	24	0.25
53	24	0.25
54	24	0.25
55	24	0.25
56	24	0.25
57	24	0.25
58	24	0.25
59	24	0.25
60	24	0.25
61	24	0.25
62	24	0.25
63	24	0.25
64	24	0.25
65	24	0.25
66	24	0.25
67	24	0.25
68	24	0.25
69	24	0.25
70	24	0.25
71	24	0.25
72	24	0.25
73	24	0.25
74	24	0.25
75	24	0.25
76	24	0.25
77	24	0.25
78	24	0.25
79	24	0.25
80	24	0.25
81	24	0.25
82	24	0.25
83	24	0.25
84	24	0.25
85	24	0.25
86	24	0.25
87	24	0.25
88	24	0.25
89	24	0.25
90	24	0.25
91	24	0.25
92	24	0.25
93	24	0.25
94	24	0.25
95	24	0.25
96	24	0.25
97	24	0.25
98	24	0.25
99	24	0.25
100	24	0.25
101	24	0.25
102	24	0.25
103	24	0.25
104	24	0.25
105	24	0.25
106	24	0.25
107	24	0.25
108	24	0.25
109	24	0.25
110	24	0.25
111	24	0.25
112	24	0.25
113	24	0.25
114	24	0.25
115	24	0.25
116	24	0.25
117	24	0.25
118	24	0.25
119	24	0.25
120	24	0.25
121	24	0.25
122	24	0.25
123	24	0.25
124	24	0.25
125	24	0.25
126	24	0.25
127	24	0.25
128	24	0.25
129	24	0.25
130	24	0.25
131	24	0.25
132	24	0.25
133	24	0.25
134	24	0.25
135	24	0.25
136	24	0.25
137	24	0.25
138	24	0.25
139	24	0.25
140	24	0.25
141	24	0.25
142	24	0.25
143	24	0.25
144	24	0.25
145	24	0.25
146	24	0.25
147	24	0.25
148	24	0.25
149	24	0.25
0	25	0.26
1	25	0.26
2	25	0.26
3	25	0.26
4	25	0.26
5	25	0.26
6	25	0.26
7	25	0.26
8	25	0.26
9	25	0.26
10	25	0.26
11	25	0.26
12	25	0.26
13	25	0.26
14	25	0.26
15	25	0.26
16	25	0.26
17	25	0.26
18	25	0.26
19	25	0.26
20	25	0.26
21	25	0.26
22	25	0.26
23	25	0.26
24	25	0.26
25	25	0.26
26	25	0.26
27	25	0.26
28	25	0.26
29	25	0.26
30	25	0.26
31	25	0.26
32	25	0.26
33	25	0.26
34	25	0.26
35	25	0.26
36	25	0.26
37	25	0.26
38	25	0.26
39	25	0.26
40	25	0.26
41	25	0.26
42	25	0.26
43	25	0.26
44	25	0.26
45	25	0.26
46	25	0.26
47	25	0.26
48	25	0.26
49	25	0.26
50	25	0.26
51	25	0.26
52	25	0.26
53	25	0.26
54	25	0.26
55	25	0.26
56	25	0.26
57	25	0.26
58	25	0.26
59	25	0.26
60	25	0.26
61	25	0.26
62	25	0.26
63	25	0.26
64	25	0.26
65	25	0.26
66	25	0.26
67	25	0.26
68	25	0.26
69	25	0.26
70	25	0.26
71	25	0.26
72	25	0.26
73	25	0.26
74	25	0.26
75	25	0.26
76	25	0.26
77	25	0.26
78	25	0.26
79	25	0.26
80	25	0.26
81	25	0.26
82	25	0.26
83	25	0.26
84	25	0.26
85	25	0.26
86	25	0.26
87	25	0.26
88	25	0.26
89	25	0.26
90	25	0.26
91	25	0.26
92	25	0.26
93	25	0.26
94	25	0.26
95	25	0.26
96	25	0.26
97	25	0.26
98	25	0.26
99	25	0.26
100	25	0.26
101	25	0.26
102	25	0.26
103	25	0.26
104	25	0.26
105	25	0.26
106	25	0.26
107	25	0.26
108	25	0.26
109	25	0.26
110	25	0.26
111	25	0.26
112	25	0.26
113	25	0.26
114	25	0.26
115	25	0.26
116	25	0.26
117	25	0.26
118	25	0.26
119	25	0.26
120	25	0.26
121	25	0.26
122	25	0.26
123	25	0.26
124	25	0.26
125	25	0.26
126	25	0.26
127	25	0.26
128	25	0.26
129	25	0.26
130	25	0.26
131	25	0.26
132	25	0.26
133	25	0.26
134	25	0.26
135	25	0.26
136	25	0.26
137	25	0.26
138	25	0.26
139	25	0.26
140	25	0.26
141	25	0.26
142	25	0.26
143	25	0.26
144	25	0.26
145	25	0.26
146	25	0.26
147	25	0.26
148	25	0.26
149	25	0.26
0	26	0.27
1	26	0.27
2	26	0.27
3	26	0.27
4	26	0.27
5	26	0.27
6	26	0.27
7	26	0.27
8	26	0.27
9	26	0.27
10	26	0.27
11	26	0.27
12	26	0.27
13	26	0.27
14	26	0.27
15	26	0.27
16	26	0.27
17	26	0.27
18	26	0.27
19	26	0.27
20	26	0.27
21	26	0.27
22	26	0.27
23	26	0.27
24	26	0.27
25	26	0.27
26	26	0.27
27	26	0.27
28	26	0.27
29	26	0.27
30	26	0.27
31	26	0.27
32	26	0.27
33	26	0.27
34	26	0.27
35	26	0.27
36	26	0.27
37	26	0.27
38	26	0.27
39	26	0.27
40	26	0.27
41	26	0.27
42	26	0.27
43	26	0.27
44	26	0.27
45	26	0.27
46	26	0.27
47	26	0.27
48	26	0.27
49	26	0.27
50	26	0.27
51	26	0.27
52	26	0.27
53	26	0.27
54	26	0.27
55	26	0.27
56	26	0.27
57	26	0.27
58	26	0.27
59	26	0.27
60	26	0.27
61	26	0.27
62	26	0.27
63	26	0.27
64	26	0.27
65	26	0.27
66	26	0.27
67	26	0.27
68	26	0.27
69	26	0.27
70	26	0.27
71	26	0.27
72	26	0.27
73	26	0.27
74	26	0.27
75	26	0.27
76	26	0.27
77	26	0.27
78	26	0.27
79	26	0.27
80	26	0.27
81	26	0.27
82	26	0.27
83	26	0.27
84	26	0.27
85	26	0.27
86	26	0.27
87	26	0.27
88	26	0.27
89	26	0.27
90	26	0.27
91	26	0.27
92	26	0.27
93	26	0.27
94	26	0.27
95	26	0.27
96	26	0.27
97	26	0.27
98	26	0.27
99	26	0.27
100	26	0.27
101	26	0.27
102	26	0.27
103	26	0.27
104	26	0.27
105	26	0.27
106	26	0.27
107	26	0.27
108	26	0.27
109	26	0.27
110	26	0.27
111	26	0.27
112	26	0.27
113	26	0.27
114	26	0.27
115	26	0.27
116	26	0.27
117	26	0.27
118	26	0.27
119	26	0.27
120	26	0.27
121	26	0.27
122	26	0.27
123	26	0.27
124	26	0.27
125	26	0.27
126	26	0.27
127	26	0.27
128	26	0.27
129	26	0.27
130	26	0.27
131	26	0.27
132	26	0.27
133	26	0.27
134	26	0.27
135	26	0.27
136	26	0.27
137	26	0.27
138	26	0.27
139	26	0.27
140	26	0.27
141	26	0.27
142	26	0.27
143	26	0.27
144	26	0.27
145	26	0.27
146	26	0.27
147	26	0.27
148	26	0.27
149	26	0.27
0	27	0.28
1	27	0.28
2	27	0.28
3	27	0.28
4	27	0.28
5	27	0.28
6	27	0.28
7	27	0.28
8	27	0.28
9	27	0.28
10	27	0.28
11	27	0.28
12	27	0.28
13	27	0.28
14	27	0.28
15	27	0.28
16	27	0.28
17	27	0.28
18	27	0.28
19	27	0.28
20	27	0.28
21	27	0.28
22	27	0.28
23	27	0.28
24	27	0.28
25	27	0.28
26	27	0.28
27	27	0.28
28	27	0.28
29	27	0.28
30	27	0.28
31	27	0.28
32	27	0.28
33	27	0.28
34	27	0.28
35	27	0.28
36	27	0.28
37	27	0.28
38	27	0.28
39	27	0.28
40	27	0.28
41	27	0.28
42	27	0.28
43	27	0.28
44	27	0.28
45	27	0.28
46	27	0.28
47	27	0.28
48	27	0.28
49	27	0.28
50	27	0.28
51	27	0.28
52	27	0.28
53	27	0.28
54	27	0.28
55	27	0.28
56	27	0.28
57	27	0.28
58	27	0.28
59	27	0.28
60	27	0.28
61	27	0.28
62	27	0.28
63	27	0.28
64	27	0.28
65	27	0.28
66	27	0.28
67	27	0.28
68	27	0.28
69	27	0.28
70	27	0.28
71	27	0.28
72	27	0.28
73	27	0.28
74	27	0.28
75	27	0.28
76	27	0.28
77	27	0.28
78	27	0.28
79	27	0.28
80	27	0.28
81	27	0.28
82	27	0.28
83	27	0.28
84	27	0.28
85	27	0.28
86	27	0.28
87	27	0.28
88	27	0.28
89	27	0.28
90	27	0.28
91	27	0.28
92	27	0.28
93	27	0.28
94	27	0.28
95	27	0.28
96	27	0.28
97	27	0.28
98	27	0.28
99	27	0.28
100	27	0.28
101	27	0.28
102	27	0.28
103	27	0.28
104	27	0.28
105	27	0.28
106	27	0.28
107	27	0.28
108	27	0.28
109	27	0.28
110	27	0.28
111	27	0.28
112	27	0.28
113	27	0.28
114	27	0.28
115	27	0.28
116	27	0.28
117	27	0.28
118	27	0.28
119	27	0.28
120	27	0.28
121	27	0.28
122	27	0.28
123	27	0.28
124	27	0.28
125	27	0.28
126	27	0.28
127	27	0.28
128	27	0.28
129	27	0.28
130	27	0.28
131	27	0.28
132	27	0.28
133	27	0.28
134	27	0.28
135	27	0.28
136	27	0.28
137	27	0.28
138	27	0.28
139	27	0.28
140	27	0.28
141	27	0.28
142	27	0.28
143	27	0.28
144	27	0.28
145	27	0.28
146	27	0.28
147	27	0.28
148	27	0.28
149	27	0.28
0	28	0.29
1	28	0.29
2	28	0.29
3	28	0.29
4	28	0.29
5	28	0.29
6	28	0.29
7	28	0.29
8	28	0.29
9	28	0.29
10	28	0.29
11	28	0.29
12	28	0.29
13	28	0.29
14	28	0.29
15	28	0.29
16	28	0.29
17	28	0.29
18	28	0.29
19	28	0.29
20	28	0.29
21	28	0.29
22	28	0.29
23	28	0.29
24	28	0.29
25	28	0.29
26	28	0.29
27	28	0.29
28	28	0.29
29	28	0.29
30	28	0.29
31	28	0.29
32	28	0.29
33	28	0.29
34	28	0.29
35	28	0.29
36	28	0.29
37	28	0.29
38	28	0.29
39	28	0.29
40	28	0.29
41	28	0.29
42	28	0.29
43	28	0.29
44	28	0.29
45	28	0.29
46	28	0.29
47	28	0.29
48	28	0.29
49	28	0.29
50	28	0.29
51	28	0.29
52	28	0.29
53	28	0.29
54	28	0.29
55	28	0.29
56	28	0.29
57	28	0.29
58	28	0.29
59	28	0.29
60	28	0.29
61	28	0.29
62	28	0.29
63	28	0.29
64	28	0.29
65	28	0.29
66	28	0.29
67	28	0.29
68	28	0.29
69	28	0.29
70	28	0.29
71	28	0.29
72	28	0.29
73	28	0.29
74	28	0.29
75	28	0.29
76	28	0.29
77	28	0.29
78	28	0.29
79	28	0.29
80	28	0.29
81	28	0.29
82	28	0.29
83	28	0.29
84	28	0.29
85	28	0.29
86	28	0.29
87	28	0.29
88	28	0.29
89	28	0.29
90	28	0.29
91	28	0.29
92	28	0.29
93	28	0.29
94	28	0.29
95	28	0.29
96	28	0.29
97	28	0.29
98	28	0.29
99	28	0.29
100	28	0.29
101	28	0.29
102	28	0.29
103	28	0.29
104	28	0.29
105	28	0.29
106	28	0.29
107	28	0.29
108	28	0.29
109	28	0.29
110	28	0.29
111	28	0.29
112	28	0.29
113	28	0.29
114	28	0.29
115	28	0.29
116	28	0.29
117	28	0.29
118	28	0.29
119	28	0.29
120	28	0.29
121	28	0.29
122	28	0.29
123	28	0.29
124	28	0.29
125	28	0.29
126	28	0.29
127	28	0.29
128	28	0.29
129	28	0.29
130	28	0.29
131	28	0.29
132	28	0.29
133	28	0.29
134	28	0.29
135	28	0.29
136	28	0.29
137	28	0.29
138	28	0.29
139	28	0.29
140	28	0.29
141	28	0.29
142	28	0.29
143	28	0.29
144	28	0.29
145	28	0.29
146	28	0.29
147	28	0.29
148	28	0.29
149	28	0.29
0	29	0.3
1	29	0.3
2	29	0.3
3	29	0.3
4	29	0.3
5	29	0.3
6	29	0.3
7	29	0.3
8	29	0.3
9	29	0.3
10	29	0.3
11	29	0.3
12	29	0.3
13	29	0.3
14	29	0.3
15	29	0.3
16	29	0.3
17	29	0.3
18	29	0.3
19	29	0.3
20	29	0.3
21	29	0.3
22	29	0.3
23	29	0.3
24	29	0.3
25	29	0.3
26	29	0.3
27	29	0.3
28	29	0.3
29	29	0.3
30	29	0.3
31	29	0.3
32	29	0.3
33	29	0.3
34	29	0.3
35	29	0.3
36	29	0.3
37	29	0.3
38	29	0.3
39	29	0.3
40	29	0.3
41	29	0.3
42	29	0.3
43	29	0.3
44	29	0.3
45	29	0.3
46	29	0.3
47	29	0.3
48	29	0.3
49	29	0.3
50	29	0.3
51	29	0.3
52	29	0.3
53	29	0.3
54	29	0.3
55	29	0.3
56	29	0.3
57	29	0.3
58	29	0.3
59	29	0.3
60	29	0.3
61	29	0.3
62	29	0.3
63	29	0.3
64	29	0.3
65	29	0.3
66	29	0.3
67	29	0.3
68	29	0.3
69	29	0.3
70	29	0.3
71	29	0.3
72	29	0.3
73	29	0.3
74	29	0.3
75	29	0.3
76	29	0.3
77	29	0.3
78	29	0.3
79	29	0.3
80	29	0.3
81	29	0.3
82	29	0.3
83	29	0.3
84	29	0.3
85	29	0.3
86	29	0.3
87	29	0.3
88	29	0.3
89	29	0.3
90	29	0.3
91	29	0.3
92	29	0.3
93	29	0.3
94	29	0.3
95	29	0.3
96	29	0.3
97	29	0.3
98	29	0.3
99	29	0.3
100	29	0.3
101	29	0.3
102	29	0.3
103	29	0.3
104	29	0.3
105	29	0.3
106	29	0.3
107	29	0.3
108	29	0.3
109	29	0.3
110	29	0.3
111	29	0.3
112	29	0.3
113	29	0.3
114	29	0.3
115	29	0.3
116	29	0.3
117	29	0.3
118	29	0.3
119	29	0.3
120	29	0.3
121	29	0.3
122	29	0.3
123	29	0.3
124	29	0.3
125	29	0.3
126	29	0.3
127	29	0.3
128	29	0.3
129	29	0.3
130	29	0.3
131	29	0.3
132	29	0.3
133	29	0.3
134	29	0.3
135	29	0.3
136	29	0.3
137	29	0.3
138	29	0.3
139	29	0.3
140	29	0.3
141	29	0.3
142	29	0.3
143	29	0.3
144	29	0.3
145	29	0.3
146	29	0.3
147	29	0.3
148	29	0.3
149	29	0.3
0	30	0.31
1	30	0.31
2	30	0.31
3	30	0.31
4	30	0.31
5	30	0.31
6	30	0.31
7	30	0.31
8	30	0.31
9	30	0.31
10	30	0.31
11	30	0.31
12	30	0.31
13	30	0.31
14	30	0.31
15	30	0.31
16	30	0.31
17	30	0.31
18	30	0.31
19	30	0.31
20	30	0.31
21	30	0.31
22	30	0.31
23	30	0.31
24	30	0.31
25	30	0.31
26	30	0.31
27	30	0.31
28	30	0.31
29	30	0.31
30	30	0.31
31	30	0.31
32	30	0.31
33	30	0.31
34	30	0.31
35	30	0.31
36	30	0.31
37	30	0.31
38	30	0.31
39	30	0.31
40	30	0.31
41	30	0.31
42	30	0.31
43	30	0.31
44	30	0.31
45	30	0.31
46	30	0.31
47	30	0.31
48	30	0.31
49	30	0.31
50	30	0.31
51	30	0.31
52	30	0.31
53	30	0.31
54	30	0.31
55	30	0.31
56	30	0.31
57	30	0.31
58	30	0.31
59	30	0.31
60	30	0.31
61	30	0.31
62	30	0.31
63	30	0.31
64	30	0.31
65	30	0.31
66	30	0.31
67	30	0.31
68	30	0.31
69	30	0.31
70	30	0.31
71	30	0.31
72	30	0.31
73	30	0.31
74	30	0.31
75	30	0.31
76	30	0.31
77	30	0.31
78	30	0.31
79	30	0.31
80	30	0.31
81	30	0.31
82	30	0.31
83	30	0.31
84	30	0.31
85	30	0.31
86	30	0.31
87	30	0.31
88	30	0.31
89	30	0.31
90	30	0.31
91	30	0.31
92	30	0.31
93	30	0.31
94	30	0.31
95	30	0.31
96	30	0.31
97	30	0.31
98	30	0.31
99	30	0.31
100	30	0.31
101	30	0.31
102	30	0.31
103	30	0.31
104	30	0.31
105	30	0.31
106	30	0.31
107	30	0.31
108	30	0.31
109	30	0.31
110	30	0.31
111	30	0.31
112	30	0.31
113	30	0.31
114	30	0.31
115	30	0.31
116	30	0.31
117	30	0.31
118	30	0.31
119	30	0.31
120	30	0.31
121	30	0.31
122	30	0.31
123	30	0.31
124	30	0.31
125	30	0.31
126	30	0.31
127	30	0.31
128	30	0.31
129	30	0.31
130	30	0.31
131	30	0.31
132	30	0.31
133	30	0.31
134	30	0.31
135	30	0.31
136	30	0.31
137	30	0.31
138	30	0.31
139	30	0.31
140	30	0.31
141	30	0.31
142	30	0.31
143	30	0.31
144	30	0.31
145	30	0.31
146	30	0.31
147	30	0.31
148	30	0.31
149	30	0.31
0	31	0.32
1	31	0.32
2	31	0.32
3	31	0.32
4	31	0.32
5	31	0.32
6	31	0.32
7	31	0.32
8	31	0.32
9	31	0.32
10	31	0.32
11	31	0.32
12	31	0.32
13	31	0.32
14	31	0.32
15	31	0.32
16	31	0.32
17	31	0.32
18	31	0.32
19	31	0.32
20	31	0.32
21	31	0.32
22	31	0.32
23	31	0.32
24	31	0.32
25	31	0.32
26	31	0.32
27	31	0.32
28	31	0.32
29	31	0.32
30	31	0.32
31	31	0.32
32	31	0.32
33	31	0.32
34	31	0.32
35	31	0.32
36	31	0.32
37	31	0.32
38	31	0.32
39	31	0.32
40	31	0.32
41	31	0.32
42	31	0.32
43	31	0.32
44	31	0.32
45	31	0.32
46	31	0.32
47	31	0.32
48	31	0.32
49	31	0.32
50	31	0.32
51	31	0.32
52	31	0.32
53	31	0.32
54	31	0.32
55	31	0.32
56	31	0.32
57	31	0.32
58	31	0.32
59	31	0.32
60	31	0.32
61	31	0.32
62	31	0.32
63	31	0.32
64	31	0.32
65	31	0.32
66	31	0.32
67	31	0.32
68	31	0.32
69	31	0.32
70	31	0.32
71	31	0.32
72	31	0.32
73	31	0.32
74	31	0.32
75	31	0.32
76	31	0.32
77	31	0.32
78	31	0.32
79	31	0.32
80	31	0.32
81	31	0.32
82	31	0.32
83	31	0.32
84	31	0.32
85	31	0.32
86	31	0.32
87	31	0.32
88	31	0.32
89	31	0.32
90	31	0.32
91	31	0.32
92	31	0.32
93	31	0.32
94	31	0.32
95	31	0.32
96	31	0.32
97	31	0.32
98	31	0.32
99	31	0.32
100	31	0.32
101	31	0.32
102	31	0.32
103	31	0.32
104	31	0.32
105	31	0.32
106	31	0.32
107	31	0.32
108	31	0.32
109	31	0.32
110	31	0.32
111	31	0.32
112	31	0.32
113	31	0.32
114	31	0.32
115	31	0.32
116	31	0.32
117	31	0.32
118	31	0.32
119	31	0.32
120	31	0.32
121	31	0.32
122	31	0.32
123	31	0.32
124	31	0.32
125	31	0.32
126	31	0.32
127	31	0.32
128	31	0.32
129	31	0.32
130	31	0.32
131	31	0.32
132	31	0.32
133	31	0.32
134	31	0.32
135	31	0.32
136	31	0.32
137	31	0.32
138	31	0.32
139	31	0.32
140	31	0.32
141	31	0.32
142	31	0.32
143	31	0.32
144	31	0.32
145	31	0.32
146	31	0.32
147	31	0.32
148	31	0.32
149	31	0.32
0	32	0.33
1	32	0.33
2	32	0.33
3	32	0.33
4	32	0.33
5	32	0.33
6	32	0.33
7	32	0.33
8	32	0.33
9	32	0.33
10	32	0.33
11	32	0.33
12	32	0.33
13	32	0.33
14	32	0.33
15	32	0.33
16	32	0.33
17	32	0.33
18	32	0.33
19	32	0.33
20	32	0.33
21	32	0.33
22	32	0.33
23	32	0.33
24	32	0.33
25	32	0.33
26	32	0.33
27	32	0.33
28	32	0.33
29	32	0.33
30	32	0.33
31	32	0.33
32	32	0.33
33	32	0.33
34	32	0.33
35	32	0.33
36	32	0.33
37	32	0.33
38	32	0.33
39	32	0.33
40	32	0.33
41	32	0.33
42	32	0.33
43	32	0.33
44	32	0.33
45	32	0.33
46	32	0.33
47	32	0.33
48	32	0.33
49	32	0.33
50	32	0.33
51	32	0.33
52	32	0.33
53	32	0.33
54	32	0.33
55	32	0.33
56	32	0.33
57	32	0.33
58	32	0.33
59	32	0.33
60	32	0.33
61	32	0.33
62	32	0.33
63	32	0.33
64	32	0.33
65	32	0.33
66	32	0.33
67	32	0.33
68	32	0.33
69	32	0.33
70	32	0.33
71	32	0.33
72	32	0.33
73	32	0.33
74	32	0.33
75	32	0.33
76	32	0.33
77	32	0.33
78	32	0.33
79	32	0.33
80	32	0.33
81	32	0.33
82	32	0.33
83	32	0.33
84	32	0.33
85	32	0.33
86	32	0.33
87	32	0.33
88	32	0.33
89	32	0.33
90	32	0.33
91	32	0.33
92	32	0.33
93	32	0.33
94	32	0.33
95	32	0.33
96	32	0.33
97	32	0.33
98	32	0.33
99	32	0.33
100	32	0.33
101	32	0.33
102	32	0.33
103	32	0.33
104	32	0.33
105	32	0.33
106	32	0.33
107	32	0.33
108	32	0.33
109	32	0.33
110	32	0.33
111	32	0.33
112	32	0.33
113	32	0.33
114	32	0.33
115	32	0.33
116	32	0.33
117	32	0.33
118	32	0.33
119	32	0.33
120	32	0.33
121	32	0.33
122	32	0.33
123	32	0.33
124	32	0.33
125	32	0.33
126	32	0.33
127	32	0.33
128	32	0.33
129	32	0.33
130	32	0.33
131	32	0.33
132	32	0.33
133	32	0.33
134	32	0.33
135	32	0.33
136	32	0.33
137	32	0.33
138	32	0.33
139	32	0.33
140	32	0.33
141	32	0.33
142	32	0.33
143	32	0.33
144	32	0.33
145	32	0.33
146	32	0.33
147	32	0.33
148	32	0.33
149	32	0.33
0	33	0.34
1	33	0.34
2	33	0.34
3	33	0.34
4	33	0.34
5	33	0.34
6	33	0.34
7	33	0.34
8	33	0.34
9	33	0.34
10	33	0.34
11	33	0.34
12	33	0.34
13	33	0.34
14	33	0.34
15	33	0.34
16	33	0.34
17	33	0.34
18	33	0.34
19	33	0.34
20	33	0.34
21	33	0.34
22	33	0.34
23	33	0.34
24	33	0.34
25	33	0.34
26	33	0.34
27	33	0.34
28	33	0.34
29	33	0.34
30	33	0.34
31	33	0.34
32	33	0.34
33	33	0.34
34	33	0.34
35	33	0.34
36	33	0.34
37	33	0.34
38	33	0.34
39	33	0.34
40	33	0.34
41	33	0.34
42	33	0.34
43	33	0.34
44	33	0.34
45	33	0.34
46	33	0.34
47	33	0.34
48	33	0.34
49	33	0.34
50	33	0.34
51	33	0.34
52	33	0.34
53	33	0.34
54	33	0.34
55	33	0.34
56	33	0.34
57	33	0.34
58	33	0.34
59	33	0.34
60	33	0.34
61	33	0.34
62	33	0.34
63	33	0.34
64	33	0.34
65	33	0.34
66	33	0.34
67	33	0.34
68	33	0.34
69	33	0.34
70	33	0.34
71	33	0.34
72	33	0.34
73	33	0.34
74	33	0.34
75	33	0.34
76	33	0.34
77	33	0.34
78	33	0.34
79	33	0.34
80	33	0.34
81	33	0.34
82	33	0.34
83	33	0.34
84	33	0.34
85	33	0.34
86	33	0.34
87	33	0.34
88	33	0.34
89	33	0.34
90	33	0.34
91	33	0.34
92	33	0.34
93	33	0.34
94	33	0.34
95	33	0.34
96	33	0.34
97	33	0.34
98	33	0.34
99	33	0.34
100	33	0.34
101	33	0.34
102	33	0.34
103	33	0.34
104	33	0.34
105	33	0.34
106	33	0.34
107	33	0.34
108	33	0.34
109	33	0.34
110	33	0.34
111	33	0.34
112	33	0.34
113	33	0.34
114	33	0.34
115	33	0.34
116	33	0.34
117	33	0.34
118	33	0.34
119	33	0.34
120	33	0.34
121	33	0.34
122	33	0.34
123	33	0.34
124	33	0.34
125	33	0.34
126	33	0.34
127	33	0.34
128	33	0.34
129	33	0.34
130	33	0.34
131	33	0.34
132	33	0.34
133	33	0.34
134	33	0.34
135	33	0.34
136	33	0.34
137	33	0.34
138	33	0.34
139	33	0.34
140	33	0.34
141	33	0.34
142	33	0.34
143	33	0.34
144	33	0.34
145	33	0.34
146	33	0.34
147	33	0.34
148	33	0.34
149	33	0.34
0	34	0.35000000000000003
1	34	0.35000000000000003
2	34	0.35000000000000003
3	34	0.35000000000000003
4	34	0.35000000000000003
5	34	0.35000000000000003
6	34	0.35000000000000003
7	34	0.35000000000000003
8	34	0.35000000000000003
9	34	0.35000000000000003
10	34	0.35000000000000003
11	34	0.35000000000000003
12	34	0.35000000000000003
13	34	0.35000000000000003
14	34	0.35000000000000003
15	34	0.35000000000000003
16	34	0.35000000000000003
17	34	0.35000000000000003
18	34	0.35000000000000003
19	34	0.35000000000000003
20	34	0.35000000000000003
21	34	0.35000000000000003
22	34	0.35000000000000003
23	34	0.35000000000000003
24	34	0.35000000000000003
25	34	0.35000000000000003
26	34	0.35000000000000003
27	34	0.35000000000000003
28	34	0.35000000000000003
29	34	0.35000000000000003
30	34	0.35000000000000003
31	34	0.35000000000000003
32	34	0.35000000000000003
33	34	0.35000000000000003
34	34	0.35000000000000003
35	34	0.35000000000000003
36	34	0.35000000000000003
37	34	0.35000000000000003
38	34	0.35000000000000003
39	34	0.35000000000000003
40	34	0.35000000000000003
41	34	0.35000000000000003
42	34	0.35000000000000003
43	34	0.35000000000000003
44	34	0.35000000000000003
45	34	0.35000000000000003
46	34	0.35000000000000003
47	34	0.35000000000000003
48	34	0.35000000000000003
49	34	0.35000000000000003
50	34	0.35000000000000003
51	34	0.35000000000000003
52	34	0.35000000000000003
53	34	0.35000000000000003
54	34	0.35000000000000003
55	34	0.35000000000000003
56	34	0.35000000000000003
57	34	0.35000000000000003
58	34	0.35000000000000003
59	34	0.35000000000000003
60	34	0.35000000000000003
61	34	0.35000000000000003
62	34	0.35000000000000003
63	34	0.35000000000000003
64	34	0.35000000000000003
65	34	0.35000000000000003
66	34	0.35000000000000003
67	34	0.35000000000000003
68	34	0.35000000000000003
69	34	0.35000000000000003
70	34	0.35000000000000003
71	34	0.35000000000000003
72	34	0.35000000000000003
73	34	0.35000000000000003
74	34	0.35000000000000003
75	34	0.35000000000000003
76	34	0.35000000000000003
77	34	0.35000000000000003
78	34	0.35000000000000003
79	34	0.35000000000000003
80	34	0.35000000000000003
81	34	0.35000000000000003
82	34	0.35000000000000003
83	34	0.35000000000000003
84	34	0.35000000000000003
85	34	0.35000000000000003
86	34	0.35000000000000003
87	34	0.35000000000000003
